PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=1101 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=1696 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=1604 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=1506 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=1455 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=1401 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=1201 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=1104 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=1155 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=2713 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=2872 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=2803 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=2813 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=2861 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=3817 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=3734 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=3677 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=3872 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=6164 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=6056 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=5950 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=5849 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=5740 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=5642 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=5543 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=5457 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=5358 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=5273 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=5165 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=5056 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=4948 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=4843 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=4781 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=4581 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=4520 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=7657 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=7764 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=7556 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=7377 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=7268 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=7164 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=7069 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=6971 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=6862 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 87 received, 13% packet loss, time 10600ms
rtt min/avg/max/mdev = 7.544/3059.214/7764.805/2279.127 ms, pipe 34
