PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=28.7 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=88.2 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=192 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=219 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=207 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=183 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=188 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=284 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=256 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=148 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=50.5 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=699 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=776 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=690 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=647 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=555 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=943 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=1063 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=1133 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=1030 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=931 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=831 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=723 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=614 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=505 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=401 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=297 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=188 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=89.3 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=5.63 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=117 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=99.5 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=209 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=197 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=88.2 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=185 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=264 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=164 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=58.5 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=79.6 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=43.9 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=85.0 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=73.8 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=65.9 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=6.42 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=86.2 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=9.00 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=164 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=67.0 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=101 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=6.81 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=5.47 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=76.9 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=187 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=83.2 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=165 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=270 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=171 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=83.6 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=103 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=78.9 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=187 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=301 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=292 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=186 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=86.9 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=8.08 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=186 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=1545 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=1526 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=1438 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=1331 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=1188 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=1361 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=1275 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=1653 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=2680 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=2770 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=2639 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=2713 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=2614 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=2304 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=2196 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=2090 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=1982 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=1875 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=1780 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=1752 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=1562 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=1547 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=1442 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=1359 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 92 received, 8% packet loss, time 10437ms
rtt min/avg/max/mdev = 5.475/687.624/2770.889/783.934 ms, pipe 23
