PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=290 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=1736 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=1677 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=2464 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=2360 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=2331 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=2113 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=1922 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=1813 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=1835 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=1980 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=2825 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=2719 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=2673 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=2938 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=2899 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=2923 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=3613 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=3507 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=3194 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=2992 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=3029 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=2820 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=2401 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=2073 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=1964 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=1793 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=2753 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=2651 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=2432 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=2123 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=2021 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=1585 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=1376 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=1170 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=1075 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=1264 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=2299 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=2191 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=1875 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=1853 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=5751 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=5797 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=5706 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=5838 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=8043 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 46 received, 54% packet loss, time 10719ms
rtt min/avg/max/mdev = 290.146/2667.563/8043.766/1429.915 ms, pipe 34
