PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=140 ms
1408 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=85.9 ms
1408 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=472 ms
1408 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=364 ms
1408 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=258 ms
1408 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=40.2 ms
1408 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=34.3 ms
1408 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=188 ms
1408 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=308 ms
1408 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=604 ms
1408 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=508 ms
1408 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=1088 ms
1408 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=880 ms
1408 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=774 ms
1408 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=2673 ms
1408 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=2460 ms
1408 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=2244 ms
1408 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=1936 ms
1408 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=1828 ms
1408 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=1060 ms
1408 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=1029 ms
1408 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=923 ms
1408 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=815 ms
1408 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=708 ms
1408 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=492 ms
1408 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=275 ms
1408 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=177 ms
1408 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=317 ms
1408 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=312 ms
1408 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=1804 ms
1408 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=1710 ms
1408 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=1616 ms
1408 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=1563 ms
1408 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=1250 ms
1408 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=1168 ms
1408 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=911 ms
1408 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=815 ms
1408 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=839 ms
1408 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=777 ms
1408 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=799 ms
1408 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=695 ms
1408 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=608 ms
1408 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=515 ms
1408 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=440 ms
1408 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=344 ms
1408 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=239 ms
1408 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=142 ms
1408 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=38.4 ms
1408 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=109 ms
1408 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=143 ms
1408 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=58.3 ms
1408 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=28.6 ms
1408 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=31.5 ms
1408 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=27.4 ms
1408 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=21.6 ms
1408 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=28.8 ms
1408 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=19.4 ms
1408 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=46.7 ms
1408 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=32.0 ms
1408 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=27.8 ms
1408 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=20.9 ms
1408 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=56.5 ms
1408 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=31.7 ms
1408 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=33.3 ms
1408 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=135 ms
1408 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=41.8 ms
1408 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=163 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 67 received, 33% packet loss, time 10553ms
rtt min/avg/max/mdev = 19.476/602.153/2673.321/655.346 ms, pipe 25
