PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=35.1 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=1359 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=1252 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=1145 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=1035 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=926 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=817 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=708 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=599 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=380 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=548 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=462 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=364 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=565 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=2310 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=2202 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=2172 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=1853 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=1751 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=1694 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=1590 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=1481 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=1387 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=1175 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=1066 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=1141 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=1048 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=939 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=833 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=724 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=624 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=411 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=102 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=181 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=91.6 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=78.9 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=27.7 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=15.4 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=79.9 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=76.4 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=420 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=206 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=73.7 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=66.3 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=37.5 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=406 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=301 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=251 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=147 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=752 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=652 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=452 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=343 ms
