PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=58.9 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=22.9 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=874 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=571 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=471 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=387 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=377 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=269 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=165 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=76.3 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=54.0 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=58.4 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=23.1 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=64.1 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=82.6 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=32.0 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=295 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=167 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=68.3 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=69.5 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=55.6 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=67.0 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=30.7 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=90.6 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=149 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=530 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=214 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=109 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=10.9 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=18.4 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=25.9 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=110 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=72.5 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=5.96 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=10.0 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=6.05 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=7.81 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=37.7 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=87.8 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=1604 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=2100 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=1991 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=1930 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=1864 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=1795 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=1814 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=1644 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=1631 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=2450 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=2313 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=2207 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=2004 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=1902 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=1795 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=1688 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=1580 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=1276 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=1179 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=1182 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=1092 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=1066 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=959 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=860 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=839 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=638 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 65 received, 35% packet loss, time 10518ms
rtt min/avg/max/mdev = 5.960/726.943/2450.940/783.710 ms, pipe 22
