PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=59.3 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=35.1 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=5.95 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=81.3 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=47.3 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=5.59 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=18.2 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=9.07 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=51.2 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=51.7 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=74.7 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=10.1 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=44.1 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=1721 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=1685 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=1647 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=1598 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=1660 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=1560 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=1451 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=1233 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=1124 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=1022 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=913 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=804 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=698 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=600 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=653 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=553 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=455 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=355 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=248 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=159 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=51.1 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=59.4 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=9.85 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=32.7 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=58.2 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=7.37 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=17.5 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=62.0 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=180 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=72.4 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=815 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=952 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=737 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=518 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=413 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=323 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=226 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=117 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=15.5 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=118 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=305 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=206 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=184 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=76.7 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=29.5 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=85.6 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=93.6 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=14.5 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=44.5 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=7.30 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=10.3 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=200 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=4820 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=4857 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=4651 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 68 received, 32% packet loss, time 10507ms
rtt min/avg/max/mdev = 5.599/603.269/4857.434/1032.318 ms, pipe 28
