PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=879 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=782 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=674 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=567 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=457 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=350 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=265 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=169 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=212 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=207 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=99.1 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=301 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=202 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=180 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=376 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=280 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=176 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=3287 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=3742 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=3743 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=3560 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=3510 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=3424 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=5274 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=5263 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=5156 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=5047 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=4965 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=4924 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=4820 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=4721 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=4694 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=4585 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=4476 ms
