PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=9.17 ms
1408 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=8.74 ms
1408 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=18.3 ms
1408 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=21.1 ms
1408 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=133 ms
1408 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=30.2 ms
1408 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=22.8 ms
1408 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=13.5 ms
1408 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=71.7 ms
1408 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=25.4 ms
1408 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=12.0 ms
1408 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=20.9 ms
1408 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=13.7 ms
1408 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=54.2 ms
1408 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=26.7 ms
1408 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=67.2 ms
1408 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=12.3 ms
1408 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=17.4 ms
1408 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=44.5 ms
1408 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=35.3 ms
1408 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=32.5 ms
1408 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=36.4 ms
1408 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=46.0 ms
1408 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=37.0 ms
1408 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=61.5 ms
1408 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=8.21 ms
1408 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=23.1 ms
1408 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=41.5 ms
1408 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=55.9 ms
1408 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=16.8 ms
1408 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=37.1 ms
1408 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=81.8 ms
1408 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=60.7 ms
1408 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=7.19 ms
1408 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=60.6 ms
1408 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=69.0 ms
1408 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=47.5 ms
1408 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=33.5 ms
1408 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=47.6 ms
1408 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=11.6 ms
1408 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=12.2 ms
1408 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=8.12 ms
1408 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=14.1 ms
1408 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=57.0 ms
1408 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=9.60 ms
1408 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=104 ms
1408 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=84.8 ms
1408 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=29.6 ms
1408 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=27.4 ms
1408 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=28.9 ms
1408 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=21.2 ms
1408 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=11.2 ms
1408 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=12.6 ms
1408 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=11.7 ms
