PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=97.6 ms
1408 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=27.1 ms
1408 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=70.0 ms
1408 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=13.8 ms
1408 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=42.8 ms
1408 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=64.6 ms
1408 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=38.9 ms
1408 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=12.7 ms
1408 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=15.6 ms
1408 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=24.6 ms
1408 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=42.3 ms
1408 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=23.1 ms
1408 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=17.9 ms
1408 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=23.4 ms
1408 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=56.3 ms
1408 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=16.2 ms
1408 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=32.6 ms
1408 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=43.5 ms
1408 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=20.2 ms
1408 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=21.5 ms
1408 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=13.9 ms
1408 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=37.4 ms
1408 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=14.3 ms
1408 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=47.4 ms
1408 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=47.9 ms
1408 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=40.6 ms
1408 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=27.9 ms
1408 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=54.3 ms
1408 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=17.8 ms
1408 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=96.0 ms
1408 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=18.6 ms
1408 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=31.4 ms
1408 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=26.9 ms
1408 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=22.8 ms
