PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=29.4 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=11.5 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=19.8 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=5.68 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=8.54 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=15.8 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=11.2 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=24.0 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=14.0 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=29.5 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=19.4 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=25.5 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=22.2 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=25.0 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=89.2 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=5.49 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=9.55 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=43.1 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=13.1 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=32.7 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=8.32 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=12.6 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=46.5 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=14.6 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=12.9 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=51.6 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=9.93 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=5.66 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=293 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=198 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=90.9 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=47.3 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=55.5 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=19.8 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=56.5 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=22.3 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=7.03 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=51.8 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=17.6 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=18.2 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=64.0 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=59.0 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=149 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=469 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=574 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=3175 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=3001 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=2994 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=2369 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=2300 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=2217 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=1999 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=1891 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=1781 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=1676 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=1568 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=1464 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=1510 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=1406 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=1298 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=1189 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=1079 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=970 ms
