PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=24.6 ms
1408 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=39.2 ms
1408 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=37.7 ms
1408 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=12.3 ms
1408 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=2260 ms
1408 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=2591 ms
1408 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=3216 ms
1408 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=3600 ms
1408 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=3656 ms
1408 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=4072 ms
1408 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=3963 ms
1408 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=3866 ms
1408 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=3783 ms
1408 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=3568 ms
1408 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=4631 ms
1408 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=6645 ms
1408 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=7626 ms
1408 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=9272 ms
1408 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=9174 ms
1408 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=9095 ms
1408 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=9004 ms
1408 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=9003 ms
1408 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=8915 ms
1408 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=8838 ms
1408 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=8749 ms
1408 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=8640 ms
1408 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=8549 ms
1408 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=8585 ms
1408 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=8496 ms
1408 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=8420 ms
1408 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=8322 ms
1408 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=8221 ms
1408 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=8021 ms
1408 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=7924 ms
1408 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=7896 ms
1408 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=7793 ms
1408 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=8196 ms
1408 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=8187 ms
1408 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=8093 ms
1408 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=8022 ms
1408 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=7916 ms
1408 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=7815 ms
1408 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=8092 ms
1408 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=7991 ms
1408 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=7908 ms
1408 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=7585 ms
1408 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=7370 ms
1408 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=7261 ms
1408 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=7153 ms
1408 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=7044 ms
1408 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=6505 ms
1408 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=6290 ms
1408 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=5865 ms
1408 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=5536 ms
1408 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=5432 ms
1408 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=5325 ms
1408 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=5227 ms
1408 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=5119 ms
1408 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=5085 ms
1408 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=5026 ms
1408 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=4932 ms
1408 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=4860 ms
1408 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=4803 ms
1408 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=4745 ms
1408 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=4531 ms
1408 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=4425 ms
1408 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=4318 ms
1408 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=4222 ms
1408 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=4136 ms
1408 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=4032 ms
1408 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=3943 ms
1408 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=3734 ms
1408 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=3656 ms
1408 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=3640 ms
1408 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=3548 ms
1408 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=3514 ms
1408 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=3420 ms
1408 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=3203 ms
1408 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=3096 ms
1408 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=2988 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 80 received, 20% packet loss, time 10764ms
rtt min/avg/max/mdev = 12.382/5754.210/9272.821/2444.981 ms, pipe 80
