PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=96.6 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=34.1 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=9.15 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=64.5 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=77.9 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=310 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=224 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=169 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=1074 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=982 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=880 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=821 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=713 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=611 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=558 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=461 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=408 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=312 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=289 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=284 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=235 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=178 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=132 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=32.9 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=152 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=126 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=129 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=92.5 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=25.7 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=82.6 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=124 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=24.2 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=55.2 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=95.0 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=137 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=38.0 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=7.02 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=167 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=117 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=59.3 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=148 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=203 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=98.5 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=176 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=263 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=354 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=294 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=295 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=174 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=90.7 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=105 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=66.0 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=310 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=219 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=287 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=288 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=338 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=239 ms
