PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=10359 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=10257 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=10157 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=10047 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=9955 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=9986 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=9928 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=9997 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=9902 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=9793 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=9701 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=9638 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=9422 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=9322 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=9216 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=9107 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=9003 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=8893 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=8797 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=8690 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=8697 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=8588 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=8550 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=8453 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=8527 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=8514 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=8415 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=8310 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=8207 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=8106 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=8072 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=7967 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=7858 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=7759 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=7616 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=7517 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=7410 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=7305 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=7207 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=7097 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=6994 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=6974 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=6865 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=6802 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=6698 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=6816 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=6603 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=6494 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=6393 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=6293 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=6183 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=6074 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=5965 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=5855 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=5826 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=5717 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=5609 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=5512 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=5410 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=5387 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=5284 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=5180 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=5168 ms
