PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=200 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=207 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=111 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=12.2 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=114 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=40.2 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=70.9 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=9.17 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=56.4 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=5.24 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=9.41 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=6.63 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 94 received, 6% packet loss, time 10306ms
rtt min/avg/max/mdev = 4.391/103.808/463.710/107.860 ms, pipe 5
