PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=7529 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=7425 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=7316 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=7211 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=7106 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=6997 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=6907 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=6798 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=6691 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=6622 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=6513 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=6817 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=6709 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=6607 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=6498 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=6388 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=6280 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=6298 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=6192 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=6046 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=6349 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=6248 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=6148 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=6041 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=5931 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=6060 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=6014 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=5986 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=6004 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=5946 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=5838 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=5729 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=5659 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=5551 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=5532 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=5424 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=5315 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=5266 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=5160 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=5051 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=4941 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=4831 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=4722 ms
