PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=1152 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=1052 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=943 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=834 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=809 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=761 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=652 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=542 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=499 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 92 received, 8% packet loss, time 10401ms
rtt min/avg/max/mdev = 5.572/649.564/1949.545/559.473 ms, pipe 17
