PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=54.5 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=18.4 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=19.4 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=1155 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=1782 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=1580 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=1508 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=1423 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=1320 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=1213 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=1105 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=889 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=790 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=683 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=577 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=468 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=251 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=145 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=50.3 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=13.1 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=8.40 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=31.3 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=32.1 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=157 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=148 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=48.6 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=7.30 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=32.1 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=6.67 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=176 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=72.1 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=11.5 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=18.6 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=6.82 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=10.2 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=7.31 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=7.11 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=6.55 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 87 received, 13% packet loss, time 10290ms
rtt min/avg/max/mdev = 6.551/234.357/1782.255/409.578 ms, pipe 17
