PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=8.84 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=28.4 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=131 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=44.4 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=16.8 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=8.62 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=28.0 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=6.84 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=13.7 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=15.3 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=18.9 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=1899 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=1850 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=1828 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=1731 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=1640 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=1559 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=1469 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=1385 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=1276 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=1168 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=1062 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=953 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=844 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=736 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=631 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=528 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=433 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=357 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=295 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=263 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=213 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=110 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=85.5 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=5.78 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=959 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=892 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=1104 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=1463 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=2565 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=2469 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=2431 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=2414 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=2508 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=2971 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=3520 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=3461 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=3690 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=3653 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=3893 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=3795 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=4723 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=4636 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=4707 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=4642 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=4800 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=4796 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=4696 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=4617 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=4520 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=4413 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=4318 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=4230 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=4130 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=4030 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=3949 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=3843 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=3758 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=3650 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=3550 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=3450 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=3363 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=3269 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=3169 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=3060 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=2951 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=2842 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=2733 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=2635 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=2537 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=2429 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=2320 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=2223 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=2127 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=2059 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=1989 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=1889 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=1786 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=1688 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=1581 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=1509 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=1402 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=1303 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=1222 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=1140 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=1052 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=955 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=859 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=765 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=664 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 10543ms
rtt min/avg/max/mdev = 5.781/2074.504/4800.502/1506.538 ms, pipe 45
