PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=2025 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=1929 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=1928 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=1819 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=1711 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=1649 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=1571 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=1465 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=1355 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=1246 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=1136 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=1028 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=1045 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=1012 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=1101 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=1012 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=1002 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=793 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=786 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=763 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=566 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=408 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=326 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=374 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=275 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=204 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=107 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=9.01 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=9.19 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=15.6 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=25.1 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=36.7 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=103 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=15.1 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=113 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=198 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=98.7 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=8.51 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=7.19 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=33.9 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=18.4 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=4.67 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=15.8 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=32.1 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=26.4 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=25.3 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=14.1 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=13.2 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=16.4 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=58.2 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=216 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=218 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=115 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=14.9 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=17.1 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=8.14 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=6.63 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=72.6 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=7.99 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=78.4 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=20.4 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=17.4 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=15.9 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=19.6 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=9.89 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=10.6 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=211 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=288 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=639 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=532 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=436 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=343 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=247 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=202 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=96.6 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=95.6 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=5.24 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=15.0 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=30.1 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=17.2 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=6.52 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=4.60 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=43.8 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=7.19 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=8.88 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=13.5 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=83.5 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=1400 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=1373 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=1411 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=1316 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=1407 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=1418 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=1394 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=1285 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=1181 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 96 received, 4% packet loss, time 10262ms
rtt min/avg/max/mdev = 4.603/478.334/2025.475/603.596 ms, pipe 19
