PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=242 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=143 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=94.1 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=113 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=223 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=261 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=70.3 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=236 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=156 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=48.7 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=7.89 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=24.7 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=12.5 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=11.1 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=254 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=150 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=61.5 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=7.11 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=6.41 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=42.6 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=316 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=302 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=221 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=173 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=118 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=59.2 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=9.46 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=8.78 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=158 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=97.9 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=110 ms
