PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=5.46 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=26.1 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=178 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=183 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=168 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=68.9 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=65.8 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=26.8 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=59.0 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=13.3 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=142 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=41.4 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=68.5 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=205 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=227 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=600 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=2593 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=2473 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=2543 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=2497 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=4012 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=3932 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=3610 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=3170 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=3062 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=2971 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=2894 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=2787 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=2463 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=2554 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=2456 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=2162 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=2060 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=1960 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=1740 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=1632 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=1528 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=1419 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=1310 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=1209 ms
