PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=8.78 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=50.9 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=7.16 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=42.6 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=32.5 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=49.3 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=2188 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=2080 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=2163 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=2056 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=1953 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=1940 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=1858 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=1753 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=1107 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=1122 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=1039 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=930 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=958 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=855 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=774 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=711 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=627 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=540 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=345 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=241 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=148 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=57.8 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=8.75 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=43.5 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=20.5 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=47.6 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 87 received, 13% packet loss, time 10240ms
rtt min/avg/max/mdev = 2.896/320.885/2188.809/601.197 ms, pipe 20
