PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=3893 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=3786 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=3576 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=3472 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=3377 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=3462 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=3371 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=3384 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=3299 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=3193 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=3104 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=3006 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=2804 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=2697 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=3168 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=3299 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=3197 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=2888 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=2814 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=2744 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=2700 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=2596 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=2520 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=2413 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=2305 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=2201 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=2096 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=1987 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 90 received, 10% packet loss, time 10474ms
rtt min/avg/max/mdev = 3.125/1653.392/4232.230/1624.899 ms, pipe 39
