PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=2052 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=1943 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=1728 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=1620 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=1515 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=1406 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=1296 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=1187 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=1080 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=1009 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=903 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=803 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=697 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=598 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=499 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=291 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=186 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=89.5 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=7.25 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=5.88 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=36.2 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=7.89 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=37.9 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=10.4 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=45.5 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=14.3 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=84.8 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=81.3 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=16.0 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=73.9 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=10.2 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=24.5 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=190 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=182 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=316 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=227 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=139 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=32.0 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=241 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=284 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=176 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=131 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=114 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=60.9 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 81 received, 19% packet loss, time 10440ms
rtt min/avg/max/mdev = 5.483/965.664/4044.849/1267.921 ms, pipe 37
