PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=2287 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=2239 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=2743 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=2414 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=2307 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=2204 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=2095 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=1986 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=1887 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=1784 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=1979 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=1956 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=1747 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=1676 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=1574 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=1485 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=1377 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=1270 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=869 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=763 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=744 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=666 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=560 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=453 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=367 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=162 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=109 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=28.2 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=67.9 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=1181 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=1012 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=820 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=896 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=795 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=693 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=584 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=477 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=385 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=350 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=254 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=157 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=63.9 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=269 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=180 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=222 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=16.8 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=2851 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=2695 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=3407 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=3184 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=4703 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=5255 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=5164 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=5368 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=6641 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=6664 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=7306 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=7223 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=7115 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=7313 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=7800 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=7648 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=7540 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=7450 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=7349 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=7161 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=7555 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=7472 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=7366 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=7260 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=7179 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=7071 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=7011 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=6954 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=6860 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=6760 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=6774 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=6702 ms

