PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=75.7 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=21.4 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=15.2 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=17.4 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=30.6 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=7.85 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=16.0 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=15.1 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=8.67 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=18.2 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=30.2 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=15.9 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=33.3 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=6.96 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=18.0 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=51.0 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=20.3 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=9.51 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=7.18 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=35.7 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=9.01 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=10.7 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=122 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=122 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=56.0 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=48.1 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=49.3 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=20.3 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=10.7 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=639 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=1106 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=1000 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=892 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=1156 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=836 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=733 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=404 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=305 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=196 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=92.2 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=590 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=489 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=382 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=274 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=1265 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=1187 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=983 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=937 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=925 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=853 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=802 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=701 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=393 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=219 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=124 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=22.5 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=30.9 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=36.9 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=22.0 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=24.2 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=63.8 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=27.7 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=32.4 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=74.8 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=13.1 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=25.4 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=33.8 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=36.4 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=76.7 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=7.68 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=10.6 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=114 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=54.0 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=23.9 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 74 received, 26% packet loss, time 10359ms
rtt min/avg/max/mdev = 6.969/258.561/1265.424/368.849 ms, pipe 12
