PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=17.9 ms
1408 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=23.8 ms
1408 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=22.3 ms
1408 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=30.1 ms
1408 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=101 ms
1408 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=53.3 ms
1408 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=29.8 ms
1408 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=30.2 ms
1408 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=88.1 ms
1408 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=22.1 ms
1408 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=56.6 ms
1408 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=50.4 ms
1408 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=39.1 ms
1408 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=30.4 ms
1408 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=48.9 ms
1408 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=29.3 ms
1408 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=51.5 ms
1408 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=59.3 ms
1408 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=21.8 ms
1408 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=54.0 ms
1408 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=34.0 ms
1408 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=62.7 ms
1408 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=59.8 ms
1408 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=96.0 ms
1408 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=189 ms
1408 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=93.6 ms
1408 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=76.9 ms
1408 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=59.8 ms
1408 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=69.3 ms
1408 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=72.8 ms
1408 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=17.3 ms
1408 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=169 ms
1408 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=69.7 ms
1408 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=1846 ms
1408 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=1743 ms
1408 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=1689 ms
1408 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=1609 ms
1408 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=1621 ms
1408 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=1575 ms
1408 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=3808 ms
1408 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=3764 ms
1408 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=3781 ms
1408 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=3781 ms
1408 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=3983 ms
1408 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=3986 ms
1408 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=3977 ms
1408 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=3876 ms
1408 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=3780 ms
1408 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=3745 ms
1408 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=3648 ms
1408 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=3546 ms
1408 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=3513 ms
1408 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=3409 ms
1408 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=3347 ms
1408 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=3278 ms
1408 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=3200 ms
1408 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=3094 ms
1408 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=2986 ms
1408 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=2964 ms
1408 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=2856 ms
1408 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=2748 ms
1408 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=2640 ms
1408 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=2534 ms
1408 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=2426 ms
1408 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=2318 ms
1408 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=2210 ms
1408 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=2124 ms
1408 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=2059 ms
1408 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=1851 ms
1408 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=1743 ms
1408 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=1635 ms
1408 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=1528 ms
1408 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=3924 ms
1408 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=3962 ms
1408 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=3880 ms
1408 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=3806 ms
1408 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=3785 ms
1408 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=3723 ms
1408 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=3614 ms
1408 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=3552 ms
1408 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=3458 ms
1408 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=3356 ms
1408 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=3389 ms
1408 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=3294 ms
1408 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=3197 ms
1408 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=3124 ms
1408 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=3039 ms
1408 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=2936 ms
1408 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=2876 ms
1408 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=2836 ms
1408 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=2734 ms
1408 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=3224 ms
1408 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=3133 ms
1408 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=3079 ms
1408 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=3292 ms
1408 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=3188 ms
1408 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=3084 ms
1408 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=2975 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 98 received, 2% packet loss, time 10480ms
rtt min/avg/max/mdev = 17.321/2026.984/3986.683/1526.538 ms, pipe 37
