PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=1707 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=1599 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=1490 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=1381 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=1275 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=1174 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=1418 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=1309 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=1206 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=1116 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=1260 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=1197 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=1095 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=1009 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=930 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=845 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=2103 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=2037 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=1970 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=1907 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=1932 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=1744 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=1654 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=1808 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=1738 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=1634 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=1541 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=1435 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=1423 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=1317 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=1208 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=1100 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=994 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=886 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=798 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=697 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=659 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=560 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=554 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=460 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=362 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=277 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=488 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=481 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=402 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=485 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=377 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=323 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=246 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=301 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=248 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=217 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=194 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=425 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=336 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=256 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=166 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=239 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=147 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=50.9 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=8.37 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=46.7 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=33.9 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=7.19 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=8.87 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=6.18 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=20.6 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=44.7 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=7.16 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=7.27 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=15.0 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=11.6 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=6.33 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=85.8 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=25.1 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=56.1 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=144 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=54.8 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=27.3 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=40.1 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=39.7 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=10.2 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=33.5 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=34.0 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=22.6 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=20.9 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=37.6 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=14.4 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=48.3 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=8.51 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=9.22 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=80.0 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=7.19 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=24.1 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=9.84 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=9.01 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=6.66 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 97 received, 3% packet loss, time 10317ms
rtt min/avg/max/mdev = 6.181/611.305/2103.648/653.184 ms, pipe 20
