PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=328 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=1801 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=3002 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=5474 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=5381 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=5375 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=5478 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=5374 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=5679 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=5633 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=5534 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=5425 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=5322 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=5213 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=5122 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=5014 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=4918 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=4812 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=4747 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=4639 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=4532 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=4423 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=4314 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=4205 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=4096 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=3987 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=3883 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=3785 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=3566 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=3358 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=3259 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=3152 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=3047 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=2938 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=2865 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=2786 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=2676 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=2576 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=2467 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=2359 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=2251 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=2141 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=2032 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=1927 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=1824 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=1715 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=1609 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=1504 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=1404 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=1306 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=1236 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=1150 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=1057 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=1054 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=1348 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=1249 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=1154 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=1045 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=1020 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=917 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=812 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=707 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=605 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=499 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=419 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=313 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=204 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=155 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=57.4 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=6.31 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=49.5 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=5.65 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=45.5 ms
