PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=53.8 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=6.52 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=13.7 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=17.1 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=57.9 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=17.7 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=13.1 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=11.7 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=31.3 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=8.49 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=97.9 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=10.4 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=82.4 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=20.5 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=33.2 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=17.4 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=5.51 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=5.65 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=6.23 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=139 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=363 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=793 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=602 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=307 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=382 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=276 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=220 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=282 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=192 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=92.6 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=26.0 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=17.4 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=26.2 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=157 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=51.6 ms
