PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=908 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=3166 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=3060 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=3161 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=3075 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=2999 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=3080 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=2992 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=3046 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=2954 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=2914 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=2904 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=2813 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=2704 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=2595 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=2486 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=2418 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=2499 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=2398 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=2289 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=3131 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=4981 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=4876 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=4767 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=4738 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=4657 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=4564 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=4455 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=4347 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=4259 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=4297 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=4189 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=4090 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=3997 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=3925 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=4078 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=4096 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=3995 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=3900 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=3808 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=3714 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=3561 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=3453 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=3345 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=3237 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=3128 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=3121 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=3016 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=2934 ms
