PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=111 ms
1408 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=27.4 ms
1408 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=26.6 ms
1408 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=24.4 ms
1408 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=64.9 ms
1408 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=58.7 ms
1408 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=63.5 ms
1408 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=43.9 ms
1408 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=958 ms
1408 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=914 ms
1408 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=707 ms
1408 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=628 ms
1408 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=535 ms
1408 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=493 ms
1408 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=390 ms
1408 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=307 ms
1408 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=294 ms
1408 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=205 ms
1408 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=209 ms
1408 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=139 ms
1408 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=124 ms
1408 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=1297 ms
1408 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=1291 ms
1408 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=1268 ms
1408 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=1405 ms
1408 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=1280 ms
1408 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=1177 ms
1408 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=1076 ms
1408 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=872 ms
1408 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=803 ms
1408 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=727 ms
1408 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=1144 ms
1408 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=1945 ms
1408 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=1776 ms
1408 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=1695 ms
1408 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=1732 ms
1408 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=1625 ms
1408 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=1698 ms
1408 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=1760 ms
1408 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=4863 ms
