PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=9.67 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=7.34 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=15.7 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=7.37 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=27.6 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=5.65 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=17.9 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=21.7 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=54.0 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=65.3 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=18.8 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=77.3 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=53.2 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=36.2 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=46.0 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=1899 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=1806 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=1706 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=2013 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=1905 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=1799 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=1710 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=1632 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=1536 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=1457 ms
