PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=858 ms
1408 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=859 ms
1408 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=600 ms
1408 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=393 ms
1408 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=396 ms
1408 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=202 ms
1408 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=376 ms
1408 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=483 ms
1408 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=406 ms
1408 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=409 ms
1408 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=353 ms
1408 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=251 ms
1408 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=163 ms
1408 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=76.1 ms
1408 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=75.3 ms
1408 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=34.8 ms
1408 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=59.5 ms
1408 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=40.4 ms
1408 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=373 ms
1408 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=288 ms
1408 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=270 ms
1408 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=167 ms
1408 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=787 ms
1408 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=724 ms
1408 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=624 ms
1408 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=647 ms
1408 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=544 ms
1408 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=640 ms
1408 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=537 ms
1408 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=942 ms
1408 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=934 ms
1408 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=847 ms
1408 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=1012 ms
1408 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=911 ms
1408 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=938 ms
1408 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=836 ms
1408 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=734 ms
1408 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=663 ms
1408 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=593 ms
1408 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=612 ms
1408 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=2340 ms
