PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=116 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=75.4 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=99.9 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=70.2 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=56.6 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=7.96 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=9.88 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=9.65 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=7.64 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=170 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=71.2 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=50.5 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=712 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=700 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=604 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=495 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=387 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=278 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=169 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=76.5 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=22.4 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=61.5 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=54.1 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=11.3 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=51.7 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=10.4 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=10.3 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=25.7 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=49.7 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=58.7 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=63.6 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=56.7 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=6.50 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=100 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=207 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=121 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=50.1 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=34.4 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=8.66 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=20.6 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=6.52 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=42.6 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=23.0 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=9.07 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=6.45 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=63.3 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=9.17 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=51.0 ms
