PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=2829 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=6209 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=6485 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=7644 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=9047 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=9126 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=9046 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=9033 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=9043 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=8935 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=8863 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=8647 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=8541 ms
64 bytes from 192.168.12.4: icmp_seq=16 ttl=64 time=8433 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=8335 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=8232 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=8126 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=8018 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=7910 ms
64 bytes from 192.168.12.4: icmp_seq=22 ttl=64 time=7801 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=7693 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=7585 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=7476 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=7375 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=7329 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=7260 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=7208 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=7106 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=7005 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=6898 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=6793 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=6685 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=6576 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=6470 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=6365 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=6263 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=6046 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=5940 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=5866 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=5790 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=5682 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=5577 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=5557 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=5450 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=5342 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=5129 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=5025 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=4920 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=4812 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=4706 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=4598 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=4492 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=4475 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=5086 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=4990 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=5079 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=4861 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=4920 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=4821 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=4720 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=4620 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=4514 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=4408 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=4303 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=4209 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=4173 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=4073 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=3966 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=4034 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=3959 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=3998 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=3905 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=3840 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=3757 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=4509 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=6168 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=6340 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=6288 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=12715 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=18691 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=18931 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 81 received, 19% packet loss, time 10740ms
rtt min/avg/max/mdev = 2829.216/6515.038/18931.715/2646.983 ms, pipe 84
