PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=1 ttl=64 time=135 ms
64 bytes from 192.168.12.4: icmp_seq=2 ttl=64 time=44.2 ms
64 bytes from 192.168.12.4: icmp_seq=3 ttl=64 time=105 ms
64 bytes from 192.168.12.4: icmp_seq=4 ttl=64 time=45.7 ms
64 bytes from 192.168.12.4: icmp_seq=5 ttl=64 time=185 ms
64 bytes from 192.168.12.4: icmp_seq=6 ttl=64 time=85.5 ms
64 bytes from 192.168.12.4: icmp_seq=7 ttl=64 time=105 ms
64 bytes from 192.168.12.4: icmp_seq=8 ttl=64 time=168 ms
64 bytes from 192.168.12.4: icmp_seq=9 ttl=64 time=159 ms
64 bytes from 192.168.12.4: icmp_seq=10 ttl=64 time=285 ms
64 bytes from 192.168.12.4: icmp_seq=11 ttl=64 time=187 ms
64 bytes from 192.168.12.4: icmp_seq=12 ttl=64 time=79.6 ms
64 bytes from 192.168.12.4: icmp_seq=13 ttl=64 time=346 ms
64 bytes from 192.168.12.4: icmp_seq=14 ttl=64 time=398 ms
64 bytes from 192.168.12.4: icmp_seq=15 ttl=64 time=338 ms
64 bytes from 192.168.12.4: icmp_seq=17 ttl=64 time=157 ms
64 bytes from 192.168.12.4: icmp_seq=18 ttl=64 time=58.5 ms
64 bytes from 192.168.12.4: icmp_seq=19 ttl=64 time=135 ms
64 bytes from 192.168.12.4: icmp_seq=20 ttl=64 time=46.4 ms
64 bytes from 192.168.12.4: icmp_seq=21 ttl=64 time=66.5 ms
64 bytes from 192.168.12.4: icmp_seq=23 ttl=64 time=254 ms
64 bytes from 192.168.12.4: icmp_seq=24 ttl=64 time=250 ms
64 bytes from 192.168.12.4: icmp_seq=25 ttl=64 time=214 ms
64 bytes from 192.168.12.4: icmp_seq=26 ttl=64 time=128 ms
64 bytes from 192.168.12.4: icmp_seq=27 ttl=64 time=28.7 ms
64 bytes from 192.168.12.4: icmp_seq=28 ttl=64 time=8.48 ms
64 bytes from 192.168.12.4: icmp_seq=29 ttl=64 time=75.4 ms
64 bytes from 192.168.12.4: icmp_seq=30 ttl=64 time=35.4 ms
64 bytes from 192.168.12.4: icmp_seq=31 ttl=64 time=78.7 ms
64 bytes from 192.168.12.4: icmp_seq=32 ttl=64 time=24.9 ms
64 bytes from 192.168.12.4: icmp_seq=33 ttl=64 time=259 ms
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=183 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=133 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=34.4 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=58.2 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=13.4 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=114 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=14.7 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=50.3 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=6.67 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=27.6 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=22.5 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=39.1 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=7.43 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=33.8 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=53.5 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=64.0 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=21.3 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=53.6 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=25.0 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=45.3 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=8.08 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=70.3 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=22.0 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=71.2 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=35.6 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=79.6 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=45.7 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=72.4 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=20.4 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=24.2 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=9.71 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=73.9 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=29.2 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=13.1 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=13.5 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=114 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=13.3 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=27.0 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=33.6 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=17.0 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=15.0 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=96.4 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=7.29 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=7.88 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=22.4 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=18.1 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=8.01 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=6.96 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=6.65 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=32.6 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=13.1 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=165 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=79.2 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=9.30 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=25.7 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=15.6 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=7.29 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=152 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=52.2 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=11.2 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=8.01 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=18.9 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=6.33 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=9.20 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=15.4 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=21.7 ms

--- 192.168.12.4 ping statistics ---
